URL,案件名,単価,契約形態,最寄り駅,業界/職種・ポジション,職務内容,求めるスキル,扱う技術,精算,現場の環境,おすすめポイント,担当者コメント
https://freelance.levtech.jp/project/detail/44049/,【Android】経費精算システム開発保守の求人・案件,"〜850,000円",業務委託（フリーランス）,中野（東京都）,SE (システムエンジニア),"
職務内容
・経費精算システムのAndroidアプリ開発及び保守をご担当いただきます。
・外部設計～テストまでの工程をご担当いただきます、
　また、スキルやご経験に応じてiOS、WEBの開発保守をご担当頂く場合がございます。
","
求めるスキル

・Androidアプリの開発経験3年以上
・基本設計以降の開発経験

【歓迎スキル】
・Swiftを用いた開発経験
・C#、React.jsの知見
・AzureElasticPool、AzureDevOpsを用いた開発経験
・WEBシステム開発経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

Java
C#



フレームワーク

React



OS

Android



その他ツール

AWS



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

長期プロジェクト

","レバテック実績あり企業です。

複数案件を抱えている企業の為、
終了後も他の案件へスライド出来る場合がございます。

中長期的に、安定して稼働されたい方おすすめ案件です。"
https://freelance.levtech.jp/project/detail/44598/,【大手ゲーム企業】運営中ゲーム　広告運用の求人・案件,"〜3,150円",派遣,田町（東京都）,ソーシャルゲーム,"
職務内容
運営中スマホゲームのWEB広告運用をご担当いただきます。

具体的には下記作業を想定しています。
・運営中スマホゲームのWEB広告運用
（予算に基づきオンライン広告媒体への出稿と日々の運用）
・マーケティング担当、開発担当と連携して最大限効果の出るプランの提案
・関係部署への運用報告書の作成
","
求めるスキル

・WEB広告の運用経験(KPIの仕組みを理解していること)
・PC操作に慣れている方

【歓迎スキル】
・予算を踏まえ最適なプランを考える力
・アニメ・漫画・ゲームが好きな方
・Accessの使用経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

20代活躍中
30代活躍中
ゲーム好き歓迎

","大手ゲーム会社でのPポータルサイト案件に携わっていただきます。

ゲームが大好きで、ゲーム制作に熱い情熱のある方が多い現場です。

担当箇所が細分化されていますので、
なにかに特化した経験、もしくは意欲がある方ですとよりマッチ致します。"
https://freelance.levtech.jp/project/detail/44497/,【UE/C++】新規コンシューマアクションRPGゲーム開発の求人・案件,"〜5,310円",業務委託（フリーランス）,秋葉原（東京都）,コンシューマーゲーム・プログラマー(PG),"
職務内容
・IPタイトルのアクションRPGゲームの新規開発に携わって頂きます。
・プラットフォームはNintendoSwitchです。
・3Dで高低差のあるステージを想定しています。
","
求めるスキル

・UnrealEngine4を用いた開発経験
・実装設計及びデータ設計の実務経験
・RPGまたはアクションゲームの経験
・コンシューマータイトルの経験

【歓迎スキル】
・3プロジェクト以上のゲーム開発経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

C++



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

ゲーム好き歓迎

","ダウンロード数200万件を超えるゲームやアニメが放映されたゲームなど、
有名作品の制作実績が多数ございます。

コンシューマーゲーム、ソーシャルゲーム両方の開発実績がございます。

ゲームに対するノウハウも多く、成長できる環境です。 

ゲーム業界で実績を積みたい方、有名タイトルの制作をされたい方、 
スキルアップをされたい方にオススメです。"
https://freelance.levtech.jp/project/detail/43895/,【Android】婚活マッチングサービス開発の求人・案件,"〜1,050,000円",業務委託（フリーランス）,麻布十番（東京都）,フロントエンドエンジニア,"
職務内容
・下記作業をご担当いただきます。
　-自社サービスにおけるAndroidクライアントアプリ開発
　-新規施策の企画からリリースまで一貫したサービス開発作業
　-継続的にメンテナンスしていくための技術戦略の立案・遂行 
　-自社サービスにおけるグロースハック
","
求めるスキル

・Java及びKotlinの言語特性の理解 
・Android SDKの理解と実践経験 
・HTTP通信を用いたアプリ開発の経験 
・マルチスレッドプログラミングの経験 
・MVP・MVVM・Layered Architectureを用いた設計経験

【歓迎スキル】
・Dependency Injectionの経験 
・ユニットテストの経験 
・個人アプリのリリース経験 
・OSSのリリース及びコミット経験 
・主要ライブラリの裏側で使われている技術への理解

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

Java
JavaScript
HTML5
CSS3
Kotlin



フレームワーク

Node.js
AngularJS
React



OS

Android



その他ツール

AWS
,  GitHub
,  WordPress



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

20代活躍中
30代活躍中
外国籍の方も活躍中
高トラフィック
フレックス制
リーダー経験を活かす
BtoC向け
ベンチャー企業
新技術に積極的
週3日から可能

","ユーザー数800万人を超える国内最大級のメディアを抱え、
グローバルにサービスを展開する企業の案件です。

風通しがよく自由な社風で、新しい技術を積極的に取り入れている組織です。

年齢や国籍も幅広く、チャレンジングな環境に身を置きたい方にオススメの案件です。"
https://freelance.levtech.jp/project/detail/32656/,【上流/PM】某大手システム開発支援の求人・案件,"〜900,000円",業務委託（フリーランス）,淡路町（東京都）,プロジェクトマネージャー(PM),"
職務内容
・PMもしくは開発リーダーとして顧客折衝からご担当いただきます。
・新規案件や既存案件など様々な案件があるためご経験やスキルに応じてご担当いただきます。
","
求めるスキル

・PMのご経験
・リーダーの経験

【歓迎スキル】
・リーダーの経験
・PMのご経験
・アジャイルもしくはスクラム開発経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


OS

Android
iOS



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


150時間　～　200時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

リーダー経験を活かす

","『実験と革新』をテーマに、情報社会における
多数のサービスを創造している企業でございます｡"
https://freelance.levtech.jp/project/detail/41570/,【Web動画/WebCM】制作アシスタントの求人・案件,"〜400,000円",業務委託（フリーランス）,青山一丁目（東京都）,放送・出版・音楽・芸能・プロジェクトマネージャー(PM),"
職務内容
Web動画やWebCM制作のアシスタントとして作業していただきます。
","
求めるスキル

・ビジネスレベルの英語能力
・Web動画/広告動画の制作経験

【歓迎スキル】
・海外クライアントとの実務経験
・下記言語のビギナーレベル能力
ー中国語
ーフランス語
ーイタリア語

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,"
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

リーダー経験を活かす
急募

","東京・LA・アムステルダム・シンガポールを拠点として、
グローバルなクリエイティブリソースをもとにTVCMからWeb映像や広告のグラフィック制作まで
ワールドワイドなコンテンツ制作をメインおこなっている企業です。

また、ハリウッドクリエイティブによるVR映像やCG制作からグラミー賞の海外アーティストのMVや映画、イベントなど、数々のプロジェクトを手掛けています。

世界をフィールドに活躍している本企業は
グローバルプロダクションカンパニーとしては国内トップクラス。
スタッフのほぼ全員が英語対応可能で、その殆どがバイリンガルでその他4カ国語対応が可能なクァドリンガルなどもおり、グローバル対応できるスタッフが多数活躍しております。
いちょう並木が見える青山のオフィスでも日本語と英語等が飛び交っており、日本に居ながらグローバルを肌で感じられる職場です。

今後グローバルで活躍したい方、世界で戦いスキルアップを目指したい方にオススメの案件です。"
https://freelance.levtech.jp/project/detail/44761/,【有名企業】音声編集の求人・案件,"〜500,000円",業務委託（フリーランス）,渋谷（東京都）,ソーシャルゲーム・コンシューマーゲーム,"
職務内容
開発/運用ゲームの音声編集者(ボイスエディター)を担当していただきます。
納品された音声の整音や加工を担当し、ゲーム実装までのやりとりを行なっていただきます。
","
求めるスキル

・DAW並びに波形編集ソフトの使用経験
・波形ファイルや圧縮形式に対する一般的な知識
・音響に対する基礎知識

【歓迎スキル】
・CRI ADX2もしくは、Wwiseでの組込み経験
・外注管理経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,"
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

無



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

20代活躍中
30代活躍中
40代活躍中
ゲーム好き歓迎
急募
従業員1000名以上の会社
取引実績あり

","総ユーザー数3000万人を超える 
大手ソーシャルゲーム会社での業務となります。 

世の中に面白いゲームを提供するために、 
クオリティをとことん追求する集団です。 

ゲーム開発会社出身者が多く、 
より面白いコンテンツを作ることにこだわっている企業で、 
ゲーム好きな方、積極的にコミュニケーションが取れる方、 
自らキャッチアップが出来る方を求めています。"
https://freelance.levtech.jp/project/detail/8870/,【PHP】某有名アーティストサイトリニューアル開発の求人・案件,"〜800,000円",業務委託（フリーランス）,渋谷（東京都）,業界/職種は取得できませんでした,"
職務内容
・某有名アーティストサイトリニューアル開発に携わって頂きます。 
・サーバーサイドの開発をメインにご担当頂きます。
・APIの開発を行なって頂きます。
","
求めるスキル

・PHP、Perl、Ruby、Pythonのいずれかを用いた開発経験3年以上 
・SQLクエリに関する基本的な知見 
・DBのMaster、Slaveの用途に関する知見 
・基本的なLinuxコマンドを扱った経験

【歓迎スキル】
・DBテーブル設計経験 
・直近2年程度のデファクトスタンダードな技術に関する知見 
・GitHubの利用経験
・DBテーブル設計経験(index作成含む)
・複数言語の経験（Perl、Ruby、Python、PHP）
・直近2年くらいのデファクトスタンダードな技術の知識がある
・Githubを利用したチーム開発経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

PHP
Python
Ruby
SQL
Perl



フレームワーク

Laravel



DB

MySQL



OS

Linux



その他ツール

Redmine
,  GitHub



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


",おすすめポイントは取得できませんでした,"エンタメ系のサイトを多数開発・運営している
クライアントの案件に携わっていただきます。
自発的に作業を進めていただける方におすすめの案件でございます。

ご自身の技術力を活かし、世にインパクトのあるサービスを提供できる醍醐味を感じながら 
高い負荷のサービスに関与できる経験ができ、開発チームもトレンド技術やツールの使用も柔軟に 
取り入れていく文化ですので、エンジニアとして成長できる環境であると思います。 
社風もオープンであり、チームで開発することが好きな方、サービス向上の実現好きな方にとっては魅力的な環境です。"
https://freelance.levtech.jp/project/detail/43884/,【C#/Angular.js】販売管理在庫パッケージ開発の求人・案件,"〜700,000円",業務委託（フリーランス）,九段下（東京都）,SE (システムエンジニア)・プログラマー(PG),"
職務内容
・自社の販売管理パッケージにおけるサーバーサイド及び
　フロントエンドの開発をご担当いただきます。
・フロントエンド開発はAngular.jsを使用していただきます。
","
求めるスキル

・SPAの開発経験
・JavaScriptのフレームワークを用いた開発経験2年以上
・C#を用いたWeb系業務アプリの開発経験3年以上
・要件定義又は外部設計の経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

JavaScript
C#



フレームワーク

AngularJS



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

30代活躍中
長期プロジェクト

","レバテック実績ありの企業でございます。

サーバーサイド及びフロントエンドの両方の開発に
携わりたい方にお勧めです。"
https://freelance.levtech.jp/project/detail/19488/,【C/C++】ハイエンド向けゲーム開発の求人・案件,"〜700,000円",業務委託（フリーランス）,三田（東京都）,業界/職種は取得できませんでした,"
職務内容
・ハイエンドゲーム（PS3～4、Wii、Xbox、PC等）の開発となります。 
・ゲームソフトまたはゲーム開発ツールの設計、開発を行なっていただきます。
","
求めるスキル

・C++での開発経験1年以上
・下記いずれかの経験
　-サーバーとのネットワーク通信システム構築経験
　-コンシューマゲームにおけるアクション部分の開発経験
　-C++でのゲーム開発経験2年以上

【歓迎スキル】
・3DCGの基礎知識 
・ActionScriptの使用経験
・Unreal Engineの使用経験
・Unityの使用経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

C++
ActionScript



その他ツール

Unreal Engine



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


",おすすめポイントは取得できませんでした,"社内には有名ゲームタイトルに携わってきた経験のある方が多く、 
開発をする上で学ぶこともあり、非常に刺激のある現場です。 

社内は風通し良く、明るい雰囲気で、 
月の稼働時間も180h程度と落ちついています。"
https://freelance.levtech.jp/project/detail/44527/,【ネット配信番組制作企業】広報アシスタントの求人・案件,"〜1,890円",派遣,渋谷（東京都）,業界/職種は取得できませんでした,"
職務内容
・自社サービス運営に関する広報アシスタント作業をお任せいたします。
・具体的には下記作業を想定しております。
ー番組や事業に関するリリース文の作成及び配信設定作業
ーサービスに関するリリース文の作成及び配信設定作業
ー番組関係者や、サービス運営者とのやりとり（番組プロデューサー/メディアプロデューサー等）
ーレポーティング作業（クライアント向け・社内向け）
ー問い合わせ、取材対応（対メディア記者等）
ー資料作成　　　　　　　　　　　　　　　　　等
","
求めるスキル

・Webサービスやエンタメコンテンツの広報PR作業に携わった経験
・Officeソフトの基本的な使用スキル
・Googleドキュメントの使用経験

【歓迎スキル】
・文章を書くのが好きな方

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

新技術に積極的

","メディア、広告、コンテンツ制作機能を保有する、20世紀を代表するメガベンチャーです。

スペックの高いPCやディスプレイの貸与、 
ジュースの飲み放題等、働きやすい環境が整っています。 

データマーケティングにも秀でており、
広告の運用案件も複数走っております。

広報経験を活かしたい方にオススメの案件です。"
https://freelance.levtech.jp/project/detail/41293/,【Android】写真共有アプリ開発の求人・案件,"〜800,000円",業務委託（フリーランス）,渋谷（東京都）,業界/職種は取得できませんでした,"
職務内容
・GooglePlayベストオブ2019優秀賞、
　利用者数600万人以上の写真共有アプリ開発に携わっていただきます。
　設計から幅広く担当していただきます。
・主な業務は下記の通りです。
　-Androidアプリ開発に関わる業務全般
　-プロダクトオーナーやデザイナーとコミュニケーションを取りながら、
　 新機能の開発やUXの改善
　-コードレビューやプロダクトレビュー
　-OSやライブラリなどのアップデートへの継続的な更新対応
・Swiftや Railsのご経験がある方は、併せて依頼されることがございます。
※担当範囲は、スキルや経験および進捗状況により変動いたします。
","
求めるスキル

・Kotlinの実務経験1年以上
・Swiftもしくはサーバサイドの実務経験1年以上
・スマートフォンアプリ開発の実務経験
【下記から1点必須】
・設計の実務経験
・Rubyの実務経験
・GitHubやSlackを用いたチーム開発の実務経験
・CI/CD環境構築や自動化の実務経験
・アーキテクチャ設計の実務経験
・チューニングの実務経験
・継続的なコードベース改善の実務経験
・UIガイドライン知見
・開発効率改善の実務経験
・OSSなどへのコントリビュートやオーナーシップの経験

【歓迎スキル】
・Realm、Alamofire、Firebase、Clean Architectureの実務経験
・retrofit2、gson、Glide4、Dagger2、Android Architecture Componentの実務経験
・Ruby on Railsの実務経験
・UIデザインの実務経験
・toC向けプロダクト開発の実務経験
・AWSの実務経験
・レビューの実務経験
・リーダーやリードエンジニアの実務経験
・ビジネス英語の実務経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,"
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


",おすすめポイントは取得できませんでした,"リクルーティングサイトやSNSおよびゲームなど、
様々なサービスを展開している企業でございます。

日本有数のソーシャルのプラットフォームでの経験を得られる現場です。

フラットな環境でのコミュニケーションを大切にしており、 
皆で面白いものを創り出そうという思いの方が多いため、 
俯瞰的な視点で意見や提案など能動的に行える方にご満足いただける現場です。

ノウハウを持った高いスキルのエンジニアが多数おり、
作業しながらスキルアップが出来ますので、成長意欲が高い方にオススメです。"
https://freelance.levtech.jp/project/detail/44247/,【フロントエンド（Vue.js）】オンラインチャットサービス新規開発の求人・案件,"〜550,000円",業務委託（フリーランス）,神保町（東京都）,プログラマー(PG),"
職務内容
PC・スマートフォン向けにオンラインチャットサービスのWebアプリケーション新規開発を担当していただきます。
","
求めるスキル

・Webアプリケーションの開発経験2年以上
・Javascriptフレームワークを使用した開発経験2年以上
・Vue.jsを利用した開発経験1年以上

【歓迎スキル】
・基本/詳細設計の実務経験
・チャットなど双方向通信を用いたWebアプリケーションの開発経験
・AWSを利用した開発経験

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

JavaScript
CSS
HTML



OS

Windows



その他ツール

Git
,  Redmine



","
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



精算基準時間

標準となる稼働時間の上限値・下限値です。業務委託案件の契約上、稼働時間が上限値を超過したり、下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されます。


140時間　～　180時間



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

リーダー経験を活かす
新規立ち上げ
取引実績あり
新技術に積極的

","スマートフォンアプリ、ソーシャルゲーム、 
ナビゲーションシステム開発を自社内で行っており、 
幅広いジャンルで積極的にサービスを提供し続けていく企業です。 

少人数でアイディアや意見を出し合いながら開発をいたしますので、 
能動的な方がよりマッチいたします。 

全員で面白いモノを生み出していこうという考えの方が多く、 
フラットな環境のため、チームワークが非常に良いです。 

今回は新規開発をお任せいたしますので
提案等積極的に開発に取り組んでいただける方に
おすすめの案件でございます。"
https://freelance.levtech.jp/project/detail/39087/,【講師】情報処理技術者試験対策の求人・案件,"〜3,690円",業務委託（フリーランス）,新宿（東京都）,人材･教育,"
職務内容
・専門学校の情報処理技術者試験の対策講義において講師として授業をご担当頂きます。
・具体的には、下記作業をお任せいたします。
-講義準備
-講義
-課題採点
-講義用の素材作成
","
求めるスキル

・応用情報処理技術者試験の合格者

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

",この会社が扱う技術は取得できませんでした,"
精算・お支払い


精算条件

標準となる稼働時間が定められている場合、その契約上、稼働時間が上限値を超過したり、反対に下限値を下回った場合には実際の作業時間に基づき標準となる委託料から増額または減額されることになります。ここではこのような精算のある契約を「有」、精算のない契約については「無」と表記しています。

有



支払いサイト

報酬お支払いまでの期間です。基本、月末締め翌月15日払いの15日サイトをとっています。※業務委託契約のみに適用※参画する現場により変動する場合があります。


15日


","
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

20代活躍中
30代活躍中
ゲーム好き歓迎

","業界において多数卒業生が活躍するクリエイター育成の専門学校です。

近年では、在校生が日本ゲーム大賞アマチュア部門の大賞を受賞するなど活躍が目覚ましいです。
質の高い職業教育を行う「職業実践専門課程」として、認定初年度から文部科学大臣に認められており、全国では東京・大阪・名古屋に3校ございます。

業界で経験を積みたい方にはオススメの案件です。"
https://freelance.levtech.jp/project/detail/43948/,【ABAP】商社向け基幹システム開発の求人・案件,"〜520,000円",業務委託（フリーランス）,虎ノ門（東京都）,SAPコンサルタント,"
職務内容
・基幹システム(SAP)のABAP開発/メンテナンスを行っていただきます。
","
求めるスキル

・ABAP/Dynproの開発経験
・会計業務の知見

※上記に似た経験やスキルをお持ちであれば申し込み可能なケースもございます！まずはお気軽にご相談ください！
自分のスキルで参画できるか相談してみる

","
この会社が扱う技術


言語

ABAP



",精算・お支払いは取得できませんでした,"
現場の環境


詳しくはカウンセラーにお聞きください
※一部の案件に限ります


","
おすすめポイント

長期プロジェクト

","レバテックにて実績の有る企業での案件でございます。

ABAP/Dynproの開発経験がある方にマッチします。"
